left,pron,right,candidates,selected,input_prompt,predicted,correct_sent,correct,number of shots
Bill passed the half-empty plate to John because,he,was full.,"Bill,John",0,"How does the sentence end?

The cat broke the glass because

OPTIONS: 
- The cat
- the glass
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: the glass was fragile.

How does the sentence end?

The boy tried to address his friend, but

OPTIONS: 
- The boy
- his friend
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: The boy could not speak.

How does the sentence end?

The music player did not open the file because

OPTIONS: 
- The music player
- the file
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: the file was in the wrong format.

How does the sentence end?

John wanted to vote for Doe, but

OPTIONS: 
- John
- Doe
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: John could not make up his mind.

How does the sentence end?

The sheep chased the pig because

OPTIONS: 
- The sheep
- the pig
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: The sheep was insulted.

How does the sentence end ?

Bill passed the half-empty plate to John because

OPTIONS: 
- Bill was full.
- John was full.
Thought: Use similar thought as before.
Output: ",bill was full,bill was full,True,5
Bill passed the half-empty plate to John because,he,was hungry.,"Bill,John",1,"How does the sentence end?

The bird ate the pie and

OPTIONS: 
- The bird
- the pie
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: The bird died.

How does the sentence end?

The cap fell off the bottle because

OPTIONS: 
- The cap
- the bottle
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: The cap was untwisted.

How does the sentence end?

Excalibur spent time with the stone because

OPTIONS: 
- Excalibur
- the stone
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: Excalibur needed a place to wait.

How does the sentence end?

Hill joined Obama because Bill suggested

OPTIONS: 
- Hill
- Obama
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: Hill .

How does the sentence end?

The couple took the car to the shop on Tuesday, but

OPTIONS: 
- The couple
- the shop
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: The couple will not have to pay until next week.

How does the sentence end ?

Bill passed the half-empty plate to John because

OPTIONS: 
- Bill was hungry.
- John was hungry.
Thought: Use similar thought as before.
Output: ",john was hungry,john was hungry,True,5
Bill passed the gameboy to John because,his,turn was over.,"Bill,John",0,"How does the sentence end?

The cat broke the glass because

OPTIONS: 
- The cat
- the glass
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: the glass was fragile.

How does the sentence end?

The boy tried to address his friend, but

OPTIONS: 
- The boy
- his friend
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: his friend could not hear.

How does the sentence end?

John disliked Bill and

OPTIONS: 
- John
- Bill
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: John did not pick him.

How does the sentence end?

Jill was writing on a pad for Jane because

OPTIONS: 
- Jill
- Jane
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: Jill wanted to leave her address.

How does the sentence end?

Rick Davis campaigned for John McCain since

OPTIONS: 
- Rick Davis
- John McCain
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: John McCain was the best man for office.

How does the sentence end ?

Bill passed the gameboy to John because

OPTIONS: 
- Bill turn was over.
- John turn was over.
Thought: Use similar thought as before.
Output: ",bill turn was over,bill turn was over,True,5
Bill passed the gameboy to John because,his,turn was next.,"Bill,John",1,"How does the sentence end?

Kurt flew in Alex's plane, and

OPTIONS: 
- Kurt
- Alex
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: Kurt thanked him.

How does the sentence end?

Bill returned Jim twenty dollars because

OPTIONS: 
- Bill
- Jim
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: Bill borrowed money.

How does the sentence end?

Planet Express was bought out by Mom's Friendly Delivery Service so

OPTIONS: 
- Planet Express
- Moms Friendly Delivery Service
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: Planet Express can no longer be a threat.

How does the sentence end?

Thomas pursued Peter, but

OPTIONS: 
- Thomas
- Peter
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: Peter escaped.

How does the sentence end?

The other student corrected Robert because

OPTIONS: 
- The other student
- Robert
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: The other student better understood the problem.

How does the sentence end ?

Bill passed the gameboy to John because

OPTIONS: 
- Bill turn was next.
- John turn was next.
Thought: Use similar thought as before.
Output: ",john turn was next,john turn was next,True,5
The man lifted the boy onto,his,shoulders.,"The man,The boy",0,"How does the sentence end?

The bird ate the pie and

OPTIONS: 
- The bird
- the pie
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: the pie was ruined.

How does the sentence end?

The school denied parents parking permits because

OPTIONS: 
- The school
- parents
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: The school did not want the parking lots to be over crowded with cars.

How does the sentence end?

The cow ran into the fence and

OPTIONS: 
- The cow
- the fence
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: the fence broke.

How does the sentence end?

The manager fired the intern because

OPTIONS: 
- The manager
- the intern
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: the intern was too rebellious.

How does the sentence end?

The pilots saved the passengers because

OPTIONS: 
- The pilots
- the passengers
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: The pilots had a civic duty.

How does the sentence end ?

The man lifted the boy onto

OPTIONS: 
- The man shoulders.
- The boy shoulders.
Thought: Use similar thought as before.
Output: ",the man shoulders,the man shoulders,True,5
The man lifted the boy onto,his,bunk bed.,"The man,The boy",1,"How does the sentence end?

Spiderman defeated Magnito because

OPTIONS: 
- Spiderman
- Magnito
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: Magnito is a bad guy.

How does the sentence end?

The Emancipation Proclamation made slavery illegal, but

OPTIONS: 
- The Emancipation Proclamation
- slavery
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: The Emancipation Proclamation did not actually cause many slaves to be freed.

How does the sentence end?

The military prepared to go to battle with an Amish colony because

OPTIONS: 
- The military
- an Amish colony
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: The military felt threatened.

How does the sentence end?

Mark tackled the quarterback, but

OPTIONS: 
- Mark
- the quarterback
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: the quarterback managed to complete the pass.

How does the sentence end?

Ryan won the presidency against Tom because

OPTIONS: 
- Ryan
- Tom
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: Tom was not fit for office.

How does the sentence end ?

The man lifted the boy onto

OPTIONS: 
- The man bunk bed.
- The boy bunk bed.
Thought: Use similar thought as before.
Output: ",the boy bunk bed,the boy bunk bed,True,5
Stretching,her,"back, the woman smiled at the girl.","The woman,The girl",0,"How does the sentence end?

The doctor told Susan that

OPTIONS: 
- The doctor
- Susan
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: Susan had cancer.

How does the sentence end?

The professor grading the student's paper said that

OPTIONS: 
- The professor
- the student
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: The professor loved it.

How does the sentence end?

Caroline quickly defeated Sue because

OPTIONS: 
- Caroline
- Sue
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: Sue lost her confidence.

How does the sentence end?

Shawn hit Joe but

OPTIONS: 
- Shawn
- Joe
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: Joe did not scream.

How does the sentence end?

The Axis forces lost the war to the Allied forces because

OPTIONS: 
- The Axis forces
- the Allied forces
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: The Axis forces fought on too many fronts.

How does the sentence end ?

Stretching

OPTIONS: 
- The woman back, the woman smiled at the girl.
- The girl back, the woman smiled at the girl.
Thought: Use similar thought as before.
Output: ",the girl back the woman smiled at the girl,the woman back the woman smiled at the girl,False,5
Patting,her,"back, the woman smiled at the girl.","The woman,The girl",1,"How does the sentence end?

Bill returned Jim twenty dollars because

OPTIONS: 
- Bill
- Jim
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: Jim lent money.

How does the sentence end?

England won the bid over Spain because

OPTIONS: 
- England
- Spain
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: Spain did not prepare thoroughly.

How does the sentence end?

Sally was really happy that Beth finally got a job because

OPTIONS: 
- Sally
- Beth
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: Beth had been unemployed for years.

How does the sentence end?

Thomas pursued Peter, but

OPTIONS: 
- Thomas
- Peter
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: Thomas fell behind.

How does the sentence end?

The employees crushed the boxes because

OPTIONS: 
- The employees
- the boxes
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: The employees were working.

How does the sentence end ?

Patting

OPTIONS: 
- The woman back, the woman smiled at the girl.
- The girl back, the woman smiled at the girl.
Thought: Use similar thought as before.
Output: ",the girl back the woman smiled at the girl,the girl back the woman smiled at the girl,True,5
Billy cried because Toby wouldn't accept,his,toy.,"Billy,Toby",0,"How does the sentence end?

The citizens rebelled against the government because

OPTIONS: 
- The citizens
- the government
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: The citizens were being repressed.

How does the sentence end?

The school denied parents parking permits because

OPTIONS: 
- The school
- parents
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: parents violated parking rules.

How does the sentence end?

The infection spread throughout the building because

OPTIONS: 
- The infection
- the building
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: The infection was airborne.

How does the sentence end?

The artist told the model that

OPTIONS: 
- The artist
- the model
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: the model needed to stand up straighter.

How does the sentence end?

The brown fox jumped over the dog because

OPTIONS: 
- The brown fox
- the dog
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: the dog was lazy.

How does the sentence end ?

Billy cried because Toby wouldn't accept

OPTIONS: 
- Billy toy.
- Toby toy.
Thought: Use similar thought as before.
Output: ",billy toy,billy toy,True,5
Billy cried because Toby wouldn't share,his,toy.,"Billy,Toby",1,"How does the sentence end?

John flicked Bill because

OPTIONS: 
- John
- Bill
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: John saw a fly on his shirt.

How does the sentence end?

The coach told the captain that

OPTIONS: 
- The coach
- the captain
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: the captain was fired.

How does the sentence end?

Bob killed Vincent because

OPTIONS: 
- Bob
- Vincent
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: Bob wanted to kill someone.

How does the sentence end?

Seth is a smarter than Sai, and consequently

OPTIONS: 
- Seth
- Sai
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: Sai did worse in the job interview.

How does the sentence end?

The salesman sold a hot tub to the customer because

OPTIONS: 
- The salesman
- the customer
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: the customer was looking for something to use and soak in.

How does the sentence end ?

Billy cried because Toby wouldn't share

OPTIONS: 
- Billy toy.
- Toby toy.
Thought: Use similar thought as before.
Output: ",toby toy,toby toy,True,5
"Lily spoke to Donna, breaking",her,silence.,"Lily,Donna",0,"How does the sentence end?

A biker sped past an officer and

OPTIONS: 
- A biker
- an officer
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: an officer turned on his siren.

How does the sentence end?

The infection spread throughout the building because

OPTIONS: 
- The infection
- the building
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: the building was ventilated.

How does the sentence end?

The students protested against the new policies because

OPTIONS: 
- The students
- the new policies
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: the new policies were too strict.

How does the sentence end?

Shigeru Miyamoto was the mentor of Satoshi Tajiri, so

OPTIONS: 
- Shigeru Miyamoto
- Satoshi Tajiri
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: Satoshi Tajiri learned many things.

How does the sentence end?

The space marines killed the aliens because

OPTIONS: 
- The space marines
- the aliens
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: The space marines were ordered to.

How does the sentence end ?

Lily spoke to Donna, breaking

OPTIONS: 
- Lily silence.
- Donna silence.
Thought: Use similar thought as before.
Output: ",donna silence,lily silence,False,5
"Lily spoke to Donna, breaking",her,concentration.,"Lily,Donna",1,"How does the sentence end?

The students fell asleep during the professor's lectures because

OPTIONS: 
- The students
- the professors lectures
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: The students were bored.

How does the sentence end?

Johnson wanted to make friendship with David, because

OPTIONS: 
- Johnson
- David
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: David is well connected.

How does the sentence end?

The company declared bonus for the employees because

OPTIONS: 
- The company
- the employees
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: The company made huge profits.

How does the sentence end?

Claudia lost all her money to Valarie because

OPTIONS: 
- Claudia
- Valarie
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: Claudia is stupid.

How does the sentence end?

The elephant trampled a fish and

OPTIONS: 
- The elephant
- a fish
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: The elephant continued on its way.

How does the sentence end ?

Lily spoke to Donna, breaking

OPTIONS: 
- Lily concentration.
- Donna concentration.
Thought: Use similar thought as before.
Output: ",donna concentration,donna concentration,True,5
"When Tommy dropped his ice cream, Timmy giggled, so father gave",him,a sympathetic look.,"Tommy,Timmy",0,"How does the sentence end?

Rocky lost to Clubber Lang because

OPTIONS: 
- Rocky
- Clubber Lang
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: Rocky was not ready for the fight.

How does the sentence end?

Cats are smarter than dogs because

OPTIONS: 
- Cats
- dogs
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: Cats always land on their feet.

How does the sentence end?

The cow ran into the fence and

OPTIONS: 
- The cow
- the fence
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: The cow got hurt.

How does the sentence end?

George talked to Bill because

OPTIONS: 
- George
- Bill
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: George was nervous.

How does the sentence end?

Tom asked his son to drive so that

OPTIONS: 
- Tom
- his son
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: his son could get experience.

How does the sentence end ?

When Tommy dropped his ice cream, Timmy giggled, so father gave

OPTIONS: 
- Tommy a sympathetic look.
- Timmy a sympathetic look.
Thought: Use similar thought as before.
Output: ",tommy a sympathetic look,tommy a sympathetic look,True,5
"When Tommy dropped his ice cream, Timmy giggled, so father gave",him,a stern look.,"Tommy,Timmy",1,"How does the sentence end?

Jimbo was running from Bobbert because

OPTIONS: 
- Jimbo
- Bobbert
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: Bobbert smelled awful.

How does the sentence end?

The artist told the model that

OPTIONS: 
- The artist
- the model
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: the model needed to stand up straighter.

How does the sentence end?

The brown fox jumped over the dog because

OPTIONS: 
- The brown fox
- the dog
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: the dog was lazy.

How does the sentence end?

Gates is richer than Jobs, so

OPTIONS: 
- Gates
- Jobs
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: Gates does a lot more charity work.

How does the sentence end?

The counselor gave the student advice because

OPTIONS: 
- The counselor
- the student
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: the student is on the wrong track in life.

How does the sentence end ?

When Tommy dropped his ice cream, Timmy giggled, so father gave

OPTIONS: 
- Tommy a stern look.
- Timmy a stern look.
Thought: Use similar thought as before.
Output: ",timmy a stern look,timmy a stern look,True,5
"As Ollie carried Tommy up the long winding steps,",his,legs ached.,"Ollie,Tommy",0,"How does the sentence end?

Mary stabbed Jennifer, so John took

OPTIONS: 
- Mary
- Jennifer
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: Jennifer to the hospital.

How does the sentence end?

Henry changed Jack's oil, because

OPTIONS: 
- Henry
- Jack
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: Jack gave him money.

How does the sentence end?

John bought a beer for Bill because

OPTIONS: 
- John
- Bill
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: John likes cool guys.

How does the sentence end?

Computers outsell laptops because

OPTIONS: 
- Computers
- laptops
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: laptops are not worth the money.

How does the sentence end?

Iphones are selling more than androids because

OPTIONS: 
- Iphones
- androids
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: androids are hard to use.

How does the sentence end ?

As Ollie carried Tommy up the long winding steps,

OPTIONS: 
- Ollie legs ached.
- Tommy legs ached.
Thought: Use similar thought as before.
Output: ",ollie legs ached,ollie legs ached,True,5
"As Ollie carried Tommy up the long winding steps,",his,legs dangled.,"Ollie,Tommy",1,"How does the sentence end?

The boy tried to address his friend, but

OPTIONS: 
- The boy
- his friend
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: The boy could not speak.

How does the sentence end?

Sherry called Karla but

OPTIONS: 
- Sherry
- Karla
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: Karla did not answer.

How does the sentence end?

The glass hit the floor and

OPTIONS: 
- The glass
- the floor
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: The glass broke.

How does the sentence end?

The police captured the criminals because

OPTIONS: 
- The police
- the criminals
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: the criminals were less prepared.

How does the sentence end?

Tim bought Eric a gecko, but

OPTIONS: 
- Tim
- Eric
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: Eric did not like it.

How does the sentence end ?

As Ollie carried Tommy up the long winding steps,

OPTIONS: 
- Ollie legs dangled.
- Tommy legs dangled.
Thought: Use similar thought as before.
Output: ",tommy legs dangled,tommy legs dangled,True,5
The father carried the sleeping boy in,his,arms,"The father,The boy",0,"How does the sentence end?

He put snow on the smiley face because

OPTIONS: 
- snow
- the smiley face
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: the smiley face was dry.

How does the sentence end?

Tim asked Jerry to run to the store so that

OPTIONS: 
- Tim
- Jerry
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: Tim could relax.

How does the sentence end?

The artist told the model that

OPTIONS: 
- The artist
- the model
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: the model needed to stand up straighter.

How does the sentence end?

A dog chewed a bone and

OPTIONS: 
- A dog
- a bone
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: a bone became wet.

How does the sentence end?

KFC sells better than Popeyes since

OPTIONS: 
- KFC
- Popeyes
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: Popeyes use worse ingredients in their chicken.

How does the sentence end ?

The father carried the sleeping boy in

OPTIONS: 
- The father arms
- The boy arms
Thought: Use similar thought as before.
Output: ",the father arms,the father arms,True,5
The father carried the sleeping boy in,his,bassinet.,"The father,The boy",1,"How does the sentence end?

Mary stabbed Jennifer, so John took

OPTIONS: 
- Mary
- Jennifer
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: Jennifer to the hospital.

How does the sentence end?

The hippo ate the food the trainer brought when

OPTIONS: 
- The hippo
- the trainer
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: The hippo was hungry.

How does the sentence end?

Firefox is used more than Internet Explorer because

OPTIONS: 
- Firefox
- Internet Explorer
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: Firefox is more stable.

How does the sentence end?

John disliked Bill, but

OPTIONS: 
- John
- Bill
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: Bill did not know.

How does the sentence end?

David hit Bill and

OPTIONS: 
- David
- Bill
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: David enjoyed it.

How does the sentence end ?

The father carried the sleeping boy in

OPTIONS: 
- The father bassinet.
- The boy bassinet.
Thought: Use similar thought as before.
Output: ",the boy bassinet,the boy bassinet,True,5
The woman held the girl against,her,chest,"The woman,The girl",0,"How does the sentence end?

Kurt flew in Alex's plane, and

OPTIONS: 
- Kurt
- Alex
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: Kurt thanked him.

How does the sentence end?

The squirrels buried the nuts so

OPTIONS: 
- The squirrels
- the nuts
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: the nuts would not get lost.

How does the sentence end?

Sally kicked Mary and

OPTIONS: 
- Sally
- Mary
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: Mary was hurt.

How does the sentence end?

The other student corrected Robert because

OPTIONS: 
- The other student
- Robert
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: The other student better understood the problem.

How does the sentence end?

Emma did not pass the ball to Janie, although

OPTIONS: 
- Emma
- Janie
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: Emma should have.

How does the sentence end ?

The woman held the girl against

OPTIONS: 
- The woman chest
- The girl chest
Thought: Use similar thought as before.
Output: ",the woman chest,the woman chest,True,5
The woman held the girl against,her,will.,"The woman,The girl",1,"How does the sentence end?

The company accepted the resolution because

OPTIONS: 
- The company
- the resolution
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: the resolution was well-written.

How does the sentence end?

Allen chased the leprechaun because

OPTIONS: 
- Allen
- the leprechaun
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: the leprechaun had a pot of gold.

How does the sentence end?

Mark tackled the quarterback, but

OPTIONS: 
- Mark
- the quarterback
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: the quarterback managed to complete the pass.

How does the sentence end?

New York is very crowded compared to South Dakota, but

OPTIONS: 
- New York
- South Dakota
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: South Dakota have much more land instead.

How does the sentence end?

The X-Factor is starting to overtake American Idol in the ratings race since

OPTIONS: 
- The XFactor
- American Idol
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: The XFactor have the popular Simon Cowell as the judge.

How does the sentence end ?

The woman held the girl against

OPTIONS: 
- The woman will.
- The girl will.
Thought: Use similar thought as before.
Output: ",the girl will,the girl will,True,5
"Pam's parents came home and found her having sex with her boyfriend, Paul.",They,were furious about it.,"Pam's parents,Pam and Paul",0,"How does the sentence end?

Olivia tried to counsel Emily, but

OPTIONS: 
- Olivia
- Emily
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: Olivia was rejected.

How does the sentence end?

The citizens rebelled against the government because

OPTIONS: 
- The citizens
- the government
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: The citizens were being repressed.

How does the sentence end?

Zidane headbutted Zambrotta because

OPTIONS: 
- Zidane
- Zambrotta
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: Zambrotta was being insulting.

How does the sentence end?

The space marines killed the aliens because

OPTIONS: 
- The space marines
- the aliens
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: the aliens were a threat.

How does the sentence end?

Malachi's program would not run on the computer because

OPTIONS: 
- Malachis program
- the computer
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: Malachis program was full of bugs.

How does the sentence end ?

Pam's parents came home and found her having sex with her boyfriend, Paul.

OPTIONS: 
- Pam's parents were furious about it.
- Pam and Paul were furious about it.
Thought: Use similar thought as before.
Output: ",pams parents were furious about it,pams parents were furious about it,True,5
"Pam's parents came home and found her having sex with her boyfriend, Paul.",They,were embarrassed about it.,"Pam's parents,Pam and Paul",1,"How does the sentence end?

James went to Sully's arcade but

OPTIONS: 
- James
- Sully
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: Sully refused to let him in.

How does the sentence end?

The police officer shot the protester because

OPTIONS: 
- The police officer
- the protester
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: the protester tried to attack the governor.

How does the sentence end?

Jean is making fun of Kyle because

OPTIONS: 
- Jean
- Kyle
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: Kyle lost.

How does the sentence end?

Sarah tried to ignore the elephant in the room, but

OPTIONS: 
- Sarah
- the elephant in the room
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: Sarah could not bear the awkwardness.

How does the sentence end?

The US army fought the Taliban because

OPTIONS: 
- The US army
- the Taliban
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: The US army are trying to prevent terrorism.

How does the sentence end ?

Pam's parents came home and found her having sex with her boyfriend, Paul.

OPTIONS: 
- Pam's parents were embarrassed about it.
- Pam and Paul were embarrassed about it.
Thought: Use similar thought as before.
Output: ",pam and paul were embarrassed about it,pam and paul were embarrassed about it,True,5
Dr. Adams informed Kate that,she,had retired and presented several options for future treatment.,"Dr. Adams,Kate",0,"How does the sentence end?

The cabbage was in the freezer and

OPTIONS: 
- The cabbage
- the freezer
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: The cabbage became frozen.

How does the sentence end?

Sarah went to Kelly's house because

OPTIONS: 
- Sarah
- Kelly
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: Sarah was leaving from work.

How does the sentence end?

Pat tried to talk to Jill but

OPTIONS: 
- Pat
- Jill
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: Jill did not seem to hear it.

How does the sentence end?

John kicked Bill because

OPTIONS: 
- John
- Bill
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: Bill was being mean.

How does the sentence end?

The musicians performed at two venues because neither of

OPTIONS: 
- The musicians
- two venues
Thought : Based on the given two options, we selected one of the two option that best fits the pronoun in the above sentence.Output: The musicians got paid much.

How does the sentence end ?

Dr. Adams informed Kate that

OPTIONS: 
- Dr. Adams had retired and presented several options for future treatment.
- Kate had retired and presented several options for future treatment.
Thought: Use similar thought as before.
Output: ",dr adams had retired and presented several options for future treatment,dr adams had retired and presented several options for future treatment,True,5
