left,pron,right,candidates,selected,input_prompt,predicted,correct_sent,correct,number of shots
Dan took the rear seat while Bill claimed the front because,his,Dibs! was quicker.,"Dan,Bill",1,"How does the sentence end?

John disliked Bill, but

OPTIONS: 
- John
- Bill
Output: Bill did not know.

How does the sentence end?

Jimbo ate the fish that Bobbert prepared because

OPTIONS: 
- Jimbo
- Bobbert
Output: Bobbert was a good cook.

How does the sentence end?

Jimbo ate the fish that Bobbert prepared because

OPTIONS: 
- Jimbo
- Bobbert
Output: Jimbo was hungry.

How does the sentence end?

Sally kicked Mary and

OPTIONS: 
- Sally
- Mary
Output: Sally apologized.

How does the sentence end ?

Dan took the rear seat while Bill claimed the front because

OPTIONS: 
- Dan Dibs! was quicker.
- Bill Dibs! was quicker.
Thought: Use similar thought as before.
Output: ",dan dibs was quicker,bill dibs was quicker,False,4
"Tom said ""Check"" to Ralph as he moved",his,bishop.,"Tom,Ralph",0,"How does the sentence end?

The storm delayed the flight as

OPTIONS: 
- The storm
- the flight
Output: the flight was going over the ocean.

How does the sentence end?

The sheep chased the pig because

OPTIONS: 
- The sheep
- the pig
Output: the pig was fat.

How does the sentence end?

Tobias is upset with William because

OPTIONS: 
- Tobias
- William
Output: William was mean.

How does the sentence end?

The pilots saved the passengers because

OPTIONS: 
- The pilots
- the passengers
Output: the passengers begged them to.

How does the sentence end ?

Tom said ""Check"" to Ralph as he moved

OPTIONS: 
- Tom bishop.
- Ralph bishop.
Thought: Use similar thought as before.
Output: ",ralph bishop,tom bishop,False,4
"Tom said ""Check"" to Ralph as he took",his,bishop.,"Tom,Ralph",1,"How does the sentence end?

The youth outran the old man because

OPTIONS: 
- The youth
- the old man
Output: The youth was in shape.

How does the sentence end?

The hippo ate the food the trainer brought when

OPTIONS: 
- The hippo
- the trainer
Output: the trainer put it in the trough.

How does the sentence end?

John disliked Bill and

OPTIONS: 
- John
- Bill
Output: John did not pick him.

How does the sentence end?

The man gave the beggar some money because

OPTIONS: 
- The man
- the beggar
Output: The man was very generous.

How does the sentence end ?

Tom said ""Check"" to Ralph as he took

OPTIONS: 
- Tom bishop.
- Ralph bishop.
Thought: Use similar thought as before.
Output: ",tom bishop,ralph bishop,False,4
"As Andrea in the crop duster passed over Susan,",she,could see the landing strip.,"Andrea,Susan",0,"How does the sentence end?

The boy ran from the cop because

OPTIONS: 
- The boy
- the cop
Output: The boy committed the crime.

How does the sentence end?

The environmentalists were angry at the corporation because

OPTIONS: 
- The environmentalists
- the corporation
Output: the corporation had ignored their proposal.

How does the sentence end?

Bob Marley shot the sheriff, but

OPTIONS: 
- Bob Marley
- the sheriff
Output: the sheriff survived.

How does the sentence end?

The knife cut through the fence because

OPTIONS: 
- The knife
- the fence
Output: the fence was rusty.

How does the sentence end ?

As Andrea in the crop duster passed over Susan,

OPTIONS: 
- Andrea could see the landing strip.
- Susan could see the landing strip.
Thought: Use similar thought as before.
Output: ",andrea could see the landing strip,andrea could see the landing strip,True,4
"As Andrea in the crop duster passed over Susan,",she,could see the landing gear.,"Andrea,Susan",1,"How does the sentence end?

Derrick begged his boss for a raise but

OPTIONS: 
- Derrick
- his boss
Output: Derrick did not get one.

How does the sentence end?

The orchestra was booed by the audience because

OPTIONS: 
- The orchestra
- the audience
Output: the audience had expected a rock band.

How does the sentence end?

Bob cooked omelets for Jack, because

OPTIONS: 
- Bob
- Jack
Output: Jack was hungry.

How does the sentence end?

Bill was able to steal the banana from Ken because

OPTIONS: 
- Bill
- Ken
Output: Bill was quick.

How does the sentence end ?

As Andrea in the crop duster passed over Susan,

OPTIONS: 
- Andrea could see the landing gear.
- Susan could see the landing gear.
Thought: Use similar thought as before.
Output: ",andrea could see the landing gear,susan could see the landing gear,False,4
Tom gave Ralph a lift to school so,he,wouldn't have to drive alone.,"Tom,Ralph",0,"How does the sentence end?

When Debbie splashed Tina,

OPTIONS: 
- Debbie
- Tina
Output: Tina got wet.

How does the sentence end?

David hit Bill because Mary asked

OPTIONS: 
- David
- Bill
Output: David to.

How does the sentence end?

The museum curator looked at the patron and

OPTIONS: 
- The museum curator
- the patron
Output: The museum curator saw him squirm.

How does the sentence end?

Misty was replaced by May because

OPTIONS: 
- Misty
- May
Output: May was the only one available.

How does the sentence end ?

Tom gave Ralph a lift to school so

OPTIONS: 
- Tom wouldn't have to drive alone.
- Ralph wouldn't have to drive alone.
Thought: Use similar thought as before.
Output: ",ralph wouldnt have to drive alone,tom wouldnt have to drive alone,False,4
Tom gave Ralph a lift to school so,he,wouldn't have to walk.,"Tom,Ralph",1,"How does the sentence end?

The environmentalists were angry at the corporation because

OPTIONS: 
- The environmentalists
- the corporation
Output: The environmentalists saw them polluting the creek.

How does the sentence end?

The coach told the captain that

OPTIONS: 
- The coach
- the captain
Output: the captain was fired.

How does the sentence end?

The army crossed the river because

OPTIONS: 
- The army
- the river
Output: The army was retreating.

How does the sentence end?

The man gave the beggar some money because

OPTIONS: 
- The man
- the beggar
Output: The man was very generous.

How does the sentence end ?

Tom gave Ralph a lift to school so

OPTIONS: 
- Tom wouldn't have to walk.
- Ralph wouldn't have to walk.
Thought: Use similar thought as before.
Output: ",ralph wouldnt have to walk,ralph wouldnt have to walk,True,4
Bill passed the half-empty plate to John because,he,was full.,"Bill,John",0,"How does the sentence end?

The cat broke the glass because

OPTIONS: 
- The cat
- the glass
Output: the glass was fragile.

How does the sentence end?

The boy tried to address his friend, but

OPTIONS: 
- The boy
- his friend
Output: The boy could not speak.

How does the sentence end?

The music player did not open the file because

OPTIONS: 
- The music player
- the file
Output: the file was in the wrong format.

How does the sentence end?

John wanted to vote for Doe, but

OPTIONS: 
- John
- Doe
Output: John could not make up his mind.

How does the sentence end ?

Bill passed the half-empty plate to John because

OPTIONS: 
- Bill was full.
- John was full.
Thought: Use similar thought as before.
Output: ",john was full,bill was full,False,4
Bill passed the half-empty plate to John because,he,was hungry.,"Bill,John",1,"How does the sentence end?

The bird ate the pie and

OPTIONS: 
- The bird
- the pie
Output: The bird died.

How does the sentence end?

The cap fell off the bottle because

OPTIONS: 
- The cap
- the bottle
Output: The cap was untwisted.

How does the sentence end?

Excalibur spent time with the stone because

OPTIONS: 
- Excalibur
- the stone
Output: Excalibur needed a place to wait.

How does the sentence end?

Hill joined Obama because Bill suggested

OPTIONS: 
- Hill
- Obama
Output: Hill .

How does the sentence end ?

Bill passed the half-empty plate to John because

OPTIONS: 
- Bill was hungry.
- John was hungry.
Thought: Use similar thought as before.
Output: ",john was hungry,john was hungry,True,4
Bill passed the gameboy to John because,his,turn was over.,"Bill,John",0,"How does the sentence end?

The cat broke the glass because

OPTIONS: 
- The cat
- the glass
Output: the glass was fragile.

How does the sentence end?

The boy tried to address his friend, but

OPTIONS: 
- The boy
- his friend
Output: his friend could not hear.

How does the sentence end?

John disliked Bill and

OPTIONS: 
- John
- Bill
Output: John did not pick him.

How does the sentence end?

Jill was writing on a pad for Jane because

OPTIONS: 
- Jill
- Jane
Output: Jill wanted to leave her address.

How does the sentence end ?

Bill passed the gameboy to John because

OPTIONS: 
- Bill turn was over.
- John turn was over.
Thought: Use similar thought as before.
Output: ",bill turn was over,bill turn was over,True,4
Bill passed the gameboy to John because,his,turn was next.,"Bill,John",1,"How does the sentence end?

Kurt flew in Alex's plane, and

OPTIONS: 
- Kurt
- Alex
Output: Kurt thanked him.

How does the sentence end?

Bill returned Jim twenty dollars because

OPTIONS: 
- Bill
- Jim
Output: Bill borrowed money.

How does the sentence end?

Planet Express was bought out by Mom's Friendly Delivery Service so

OPTIONS: 
- Planet Express
- Moms Friendly Delivery Service
Output: Planet Express can no longer be a threat.

How does the sentence end?

Thomas pursued Peter, but

OPTIONS: 
- Thomas
- Peter
Output: Peter escaped.

How does the sentence end ?

Bill passed the gameboy to John because

OPTIONS: 
- Bill turn was next.
- John turn was next.
Thought: Use similar thought as before.
Output: ",john turn was next,john turn was next,True,4
The man lifted the boy onto,his,shoulders.,"The man,The boy",0,"How does the sentence end?

The bird ate the pie and

OPTIONS: 
- The bird
- the pie
Output: the pie was ruined.

How does the sentence end?

The school denied parents parking permits because

OPTIONS: 
- The school
- parents
Output: The school did not want the parking lots to be over crowded with cars.

How does the sentence end?

The cow ran into the fence and

OPTIONS: 
- The cow
- the fence
Output: the fence broke.

How does the sentence end?

The manager fired the intern because

OPTIONS: 
- The manager
- the intern
Output: the intern was too rebellious.

How does the sentence end ?

The man lifted the boy onto

OPTIONS: 
- The man shoulders.
- The boy shoulders.
Thought: Use similar thought as before.
Output: ",the boy shoulders,the man shoulders,False,4
The man lifted the boy onto,his,bunk bed.,"The man,The boy",1,"How does the sentence end?

Spiderman defeated Magnito because

OPTIONS: 
- Spiderman
- Magnito
Output: Magnito is a bad guy.

How does the sentence end?

The Emancipation Proclamation made slavery illegal, but

OPTIONS: 
- The Emancipation Proclamation
- slavery
Output: The Emancipation Proclamation did not actually cause many slaves to be freed.

How does the sentence end?

The military prepared to go to battle with an Amish colony because

OPTIONS: 
- The military
- an Amish colony
Output: The military felt threatened.

How does the sentence end?

Mark tackled the quarterback, but

OPTIONS: 
- Mark
- the quarterback
Output: the quarterback managed to complete the pass.

How does the sentence end ?

The man lifted the boy onto

OPTIONS: 
- The man bunk bed.
- The boy bunk bed.
Thought: Use similar thought as before.
Output: ",the boy bunk bed,the boy bunk bed,True,4
Stretching,her,"back, the woman smiled at the girl.","The woman,The girl",0,"How does the sentence end?

The doctor told Susan that

OPTIONS: 
- The doctor
- Susan
Output: Susan had cancer.

How does the sentence end?

The professor grading the student's paper said that

OPTIONS: 
- The professor
- the student
Output: The professor loved it.

How does the sentence end?

Caroline quickly defeated Sue because

OPTIONS: 
- Caroline
- Sue
Output: Sue lost her confidence.

How does the sentence end?

Shawn hit Joe but

OPTIONS: 
- Shawn
- Joe
Output: Joe did not scream.

How does the sentence end ?

Stretching

OPTIONS: 
- The woman back, the woman smiled at the girl.
- The girl back, the woman smiled at the girl.
Thought: Use similar thought as before.
Output: ",the girl back the woman smiled at the girl,the woman back the woman smiled at the girl,False,4
Patting,her,"back, the woman smiled at the girl.","The woman,The girl",1,"How does the sentence end?

Bill returned Jim twenty dollars because

OPTIONS: 
- Bill
- Jim
Output: Jim lent money.

How does the sentence end?

England won the bid over Spain because

OPTIONS: 
- England
- Spain
Output: Spain did not prepare thoroughly.

How does the sentence end?

Sally was really happy that Beth finally got a job because

OPTIONS: 
- Sally
- Beth
Output: Beth had been unemployed for years.

How does the sentence end?

Thomas pursued Peter, but

OPTIONS: 
- Thomas
- Peter
Output: Thomas fell behind.

How does the sentence end ?

Patting

OPTIONS: 
- The woman back, the woman smiled at the girl.
- The girl back, the woman smiled at the girl.
Thought: Use similar thought as before.
Output: ",the girl back the woman smiled at the girl,the girl back the woman smiled at the girl,True,4
Billy cried because Toby wouldn't accept,his,toy.,"Billy,Toby",0,"How does the sentence end?

The citizens rebelled against the government because

OPTIONS: 
- The citizens
- the government
Output: The citizens were being repressed.

How does the sentence end?

The school denied parents parking permits because

OPTIONS: 
- The school
- parents
Output: parents violated parking rules.

How does the sentence end?

The infection spread throughout the building because

OPTIONS: 
- The infection
- the building
Output: The infection was airborne.

How does the sentence end?

The artist told the model that

OPTIONS: 
- The artist
- the model
Output: the model needed to stand up straighter.

How does the sentence end ?

Billy cried because Toby wouldn't accept

OPTIONS: 
- Billy toy.
- Toby toy.
Thought: Use similar thought as before.
Output: ",billy toy,billy toy,True,4
Billy cried because Toby wouldn't share,his,toy.,"Billy,Toby",1,"How does the sentence end?

John flicked Bill because

OPTIONS: 
- John
- Bill
Output: John saw a fly on his shirt.

How does the sentence end?

The coach told the captain that

OPTIONS: 
- The coach
- the captain
Output: the captain was fired.

How does the sentence end?

Bob killed Vincent because

OPTIONS: 
- Bob
- Vincent
Output: Bob wanted to kill someone.

How does the sentence end?

Seth is a smarter than Sai, and consequently

OPTIONS: 
- Seth
- Sai
Output: Sai did worse in the job interview.

How does the sentence end ?

Billy cried because Toby wouldn't share

OPTIONS: 
- Billy toy.
- Toby toy.
Thought: Use similar thought as before.
Output: ",billy toy,toby toy,False,4
"Lily spoke to Donna, breaking",her,silence.,"Lily,Donna",0,"How does the sentence end?

A biker sped past an officer and

OPTIONS: 
- A biker
- an officer
Output: an officer turned on his siren.

How does the sentence end?

The infection spread throughout the building because

OPTIONS: 
- The infection
- the building
Output: the building was ventilated.

How does the sentence end?

The students protested against the new policies because

OPTIONS: 
- The students
- the new policies
Output: the new policies were too strict.

How does the sentence end?

Shigeru Miyamoto was the mentor of Satoshi Tajiri, so

OPTIONS: 
- Shigeru Miyamoto
- Satoshi Tajiri
Output: Satoshi Tajiri learned many things.

How does the sentence end ?

Lily spoke to Donna, breaking

OPTIONS: 
- Lily silence.
- Donna silence.
Thought: Use similar thought as before.
Output: ",donna silence,lily silence,False,4
"Lily spoke to Donna, breaking",her,concentration.,"Lily,Donna",1,"How does the sentence end?

The students fell asleep during the professor's lectures because

OPTIONS: 
- The students
- the professors lectures
Output: The students were bored.

How does the sentence end?

Johnson wanted to make friendship with David, because

OPTIONS: 
- Johnson
- David
Output: David is well connected.

How does the sentence end?

The company declared bonus for the employees because

OPTIONS: 
- The company
- the employees
Output: The company made huge profits.

How does the sentence end?

Claudia lost all her money to Valarie because

OPTIONS: 
- Claudia
- Valarie
Output: Claudia is stupid.

How does the sentence end ?

Lily spoke to Donna, breaking

OPTIONS: 
- Lily concentration.
- Donna concentration.
Thought: Use similar thought as before.
Output: ",lily concentration,donna concentration,False,4
"When Tommy dropped his ice cream, Timmy giggled, so father gave",him,a sympathetic look.,"Tommy,Timmy",0,"How does the sentence end?

Rocky lost to Clubber Lang because

OPTIONS: 
- Rocky
- Clubber Lang
Output: Rocky was not ready for the fight.

How does the sentence end?

Cats are smarter than dogs because

OPTIONS: 
- Cats
- dogs
Output: Cats always land on their feet.

How does the sentence end?

The cow ran into the fence and

OPTIONS: 
- The cow
- the fence
Output: The cow got hurt.

How does the sentence end?

George talked to Bill because

OPTIONS: 
- George
- Bill
Output: George was nervous.

How does the sentence end ?

When Tommy dropped his ice cream, Timmy giggled, so father gave

OPTIONS: 
- Tommy a sympathetic look.
- Timmy a sympathetic look.
Thought: Use similar thought as before.
Output: ",tommy a sympathetic look,tommy a sympathetic look,True,4
"When Tommy dropped his ice cream, Timmy giggled, so father gave",him,a stern look.,"Tommy,Timmy",1,"How does the sentence end?

Jimbo was running from Bobbert because

OPTIONS: 
- Jimbo
- Bobbert
Output: Bobbert smelled awful.

How does the sentence end?

The artist told the model that

OPTIONS: 
- The artist
- the model
Output: the model needed to stand up straighter.

How does the sentence end?

The brown fox jumped over the dog because

OPTIONS: 
- The brown fox
- the dog
Output: the dog was lazy.

How does the sentence end?

Gates is richer than Jobs, so

OPTIONS: 
- Gates
- Jobs
Output: Gates does a lot more charity work.

How does the sentence end ?

When Tommy dropped his ice cream, Timmy giggled, so father gave

OPTIONS: 
- Tommy a stern look.
- Timmy a stern look.
Thought: Use similar thought as before.
Output: ",tommy a stern look,timmy a stern look,False,4
"As Ollie carried Tommy up the long winding steps,",his,legs ached.,"Ollie,Tommy",0,"How does the sentence end?

Mary stabbed Jennifer, so John took

OPTIONS: 
- Mary
- Jennifer
Output: Jennifer to the hospital.

How does the sentence end?

Henry changed Jack's oil, because

OPTIONS: 
- Henry
- Jack
Output: Jack gave him money.

How does the sentence end?

John bought a beer for Bill because

OPTIONS: 
- John
- Bill
Output: John likes cool guys.

How does the sentence end?

Computers outsell laptops because

OPTIONS: 
- Computers
- laptops
Output: laptops are not worth the money.

How does the sentence end ?

As Ollie carried Tommy up the long winding steps,

OPTIONS: 
- Ollie legs ached.
- Tommy legs ached.
Thought: Use similar thought as before.
Output: ",tommy legs ached,ollie legs ached,False,4
"As Ollie carried Tommy up the long winding steps,",his,legs dangled.,"Ollie,Tommy",1,"How does the sentence end?

The boy tried to address his friend, but

OPTIONS: 
- The boy
- his friend
Output: The boy could not speak.

How does the sentence end?

Sherry called Karla but

OPTIONS: 
- Sherry
- Karla
Output: Karla did not answer.

How does the sentence end?

The glass hit the floor and

OPTIONS: 
- The glass
- the floor
Output: The glass broke.

How does the sentence end?

The police captured the criminals because

OPTIONS: 
- The police
- the criminals
Output: the criminals were less prepared.

How does the sentence end ?

As Ollie carried Tommy up the long winding steps,

OPTIONS: 
- Ollie legs dangled.
- Tommy legs dangled.
Thought: Use similar thought as before.
Output: ",tommy legs dangled,tommy legs dangled,True,4
The father carried the sleeping boy in,his,arms,"The father,The boy",0,"How does the sentence end?

He put snow on the smiley face because

OPTIONS: 
- snow
- the smiley face
Output: the smiley face was dry.

How does the sentence end?

Tim asked Jerry to run to the store so that

OPTIONS: 
- Tim
- Jerry
Output: Tim could relax.

How does the sentence end?

The artist told the model that

OPTIONS: 
- The artist
- the model
Output: the model needed to stand up straighter.

How does the sentence end?

A dog chewed a bone and

OPTIONS: 
- A dog
- a bone
Output: a bone became wet.

How does the sentence end ?

The father carried the sleeping boy in

OPTIONS: 
- The father arms
- The boy arms
Thought: Use similar thought as before.
Output: ",the father arms,the father arms,True,4
The father carried the sleeping boy in,his,bassinet.,"The father,The boy",1,"How does the sentence end?

Mary stabbed Jennifer, so John took

OPTIONS: 
- Mary
- Jennifer
Output: Jennifer to the hospital.

How does the sentence end?

The hippo ate the food the trainer brought when

OPTIONS: 
- The hippo
- the trainer
Output: The hippo was hungry.

How does the sentence end?

Firefox is used more than Internet Explorer because

OPTIONS: 
- Firefox
- Internet Explorer
Output: Firefox is more stable.

How does the sentence end?

John disliked Bill, but

OPTIONS: 
- John
- Bill
Output: Bill did not know.

How does the sentence end ?

The father carried the sleeping boy in

OPTIONS: 
- The father bassinet.
- The boy bassinet.
Thought: Use similar thought as before.
Output: ",the boy bassinet,the boy bassinet,True,4
The woman held the girl against,her,chest,"The woman,The girl",0,"How does the sentence end?

Kurt flew in Alex's plane, and

OPTIONS: 
- Kurt
- Alex
Output: Kurt thanked him.

How does the sentence end?

The squirrels buried the nuts so

OPTIONS: 
- The squirrels
- the nuts
Output: the nuts would not get lost.

How does the sentence end?

Sally kicked Mary and

OPTIONS: 
- Sally
- Mary
Output: Mary was hurt.

How does the sentence end?

The other student corrected Robert because

OPTIONS: 
- The other student
- Robert
Output: The other student better understood the problem.

How does the sentence end ?

The woman held the girl against

OPTIONS: 
- The woman chest
- The girl chest
Thought: Use similar thought as before.
Output: ",the woman chest,the woman chest,True,4
The woman held the girl against,her,will.,"The woman,The girl",1,"How does the sentence end?

The company accepted the resolution because

OPTIONS: 
- The company
- the resolution
Output: the resolution was well-written.

How does the sentence end?

Allen chased the leprechaun because

OPTIONS: 
- Allen
- the leprechaun
Output: the leprechaun had a pot of gold.

How does the sentence end?

Mark tackled the quarterback, but

OPTIONS: 
- Mark
- the quarterback
Output: the quarterback managed to complete the pass.

How does the sentence end?

New York is very crowded compared to South Dakota, but

OPTIONS: 
- New York
- South Dakota
Output: South Dakota have much more land instead.

How does the sentence end ?

The woman held the girl against

OPTIONS: 
- The woman will.
- The girl will.
Thought: Use similar thought as before.
Output: ",the girl will,the girl will,True,4
"Pam's parents came home and found her having sex with her boyfriend, Paul.",They,were furious about it.,"Pam's parents,Pam and Paul",0,"How does the sentence end?

Olivia tried to counsel Emily, but

OPTIONS: 
- Olivia
- Emily
Output: Olivia was rejected.

How does the sentence end?

The citizens rebelled against the government because

OPTIONS: 
- The citizens
- the government
Output: The citizens were being repressed.

How does the sentence end?

Zidane headbutted Zambrotta because

OPTIONS: 
- Zidane
- Zambrotta
Output: Zambrotta was being insulting.

How does the sentence end?

The space marines killed the aliens because

OPTIONS: 
- The space marines
- the aliens
Output: the aliens were a threat.

How does the sentence end ?

Pam's parents came home and found her having sex with her boyfriend, Paul.

OPTIONS: 
- Pam's parents were furious about it.
- Pam and Paul were furious about it.
Thought: Use similar thought as before.
Output: ",pams parents were furious about it,pams parents were furious about it,True,4
"Pam's parents came home and found her having sex with her boyfriend, Paul.",They,were embarrassed about it.,"Pam's parents,Pam and Paul",1,"How does the sentence end?

James went to Sully's arcade but

OPTIONS: 
- James
- Sully
Output: Sully refused to let him in.

How does the sentence end?

The police officer shot the protester because

OPTIONS: 
- The police officer
- the protester
Output: the protester tried to attack the governor.

How does the sentence end?

Jean is making fun of Kyle because

OPTIONS: 
- Jean
- Kyle
Output: Kyle lost.

How does the sentence end?

Sarah tried to ignore the elephant in the room, but

OPTIONS: 
- Sarah
- the elephant in the room
Output: Sarah could not bear the awkwardness.

How does the sentence end ?

Pam's parents came home and found her having sex with her boyfriend, Paul.

OPTIONS: 
- Pam's parents were embarrassed about it.
- Pam and Paul were embarrassed about it.
Thought: Use similar thought as before.
Output: ",pams parents were embarrassed about it,pam and paul were embarrassed about it,False,4
Dr. Adams informed Kate that,she,had retired and presented several options for future treatment.,"Dr. Adams,Kate",0,"How does the sentence end?

The cabbage was in the freezer and

OPTIONS: 
- The cabbage
- the freezer
Output: The cabbage became frozen.

How does the sentence end?

Sarah went to Kelly's house because

OPTIONS: 
- Sarah
- Kelly
Output: Sarah was leaving from work.

How does the sentence end?

Pat tried to talk to Jill but

OPTIONS: 
- Pat
- Jill
Output: Jill did not seem to hear it.

How does the sentence end?

John kicked Bill because

OPTIONS: 
- John
- Bill
Output: Bill was being mean.

How does the sentence end ?

Dr. Adams informed Kate that

OPTIONS: 
- Dr. Adams had retired and presented several options for future treatment.
- Kate had retired and presented several options for future treatment.
Thought: Use similar thought as before.
Output: ",kate had retired and presented several options for future treatment,dr adams had retired and presented several options for future treatment,False,4
Dr. Adams informed Kate that,she,had cancer and presented several options for future treatment.,"Dr. Adams,Kate",1,"How does the sentence end?

The citizens rebelled against the government because

OPTIONS: 
- The citizens
- the government
Output: the government were being mean.

How does the sentence end?

A biker sped past an officer and

OPTIONS: 
- A biker
- an officer
Output: A biker got away.

How does the sentence end?

Todd told Bill that

OPTIONS: 
- Todd
- Bill
Output: Todd needed some money.

How does the sentence end?

Excalibur spent time with the stone because

OPTIONS: 
- Excalibur
- the stone
Output: the stone was very smooth and sturdy.

How does the sentence end ?

Dr. Adams informed Kate that

OPTIONS: 
- Dr. Adams had cancer and presented several options for future treatment.
- Kate had cancer and presented several options for future treatment.
Thought: Use similar thought as before.
Output: ",kate had cancer and presented several options for future treatment,kate had cancer and presented several options for future treatment,True,4
Dan had to stop Bill from toying with the injured bird.,He,is very compassionate.,"Dan,Bill",0,"How does the sentence end?

Jimbo was running from Bobbert because

OPTIONS: 
- Jimbo
- Bobbert
Output: Jimbo wanted to get to the car first.

How does the sentence end?

The computer rejected the password because

OPTIONS: 
- The computer
- the password
Output: The computer was malfunctioning.

How does the sentence end?

Coins are better than dollars because

OPTIONS: 
- Coins
- dollars
Output: Coins weigh more.

How does the sentence end?

The children egged the neighbors because

OPTIONS: 
- The children
- the neighbors
Output: the neighbors had no candy.

How does the sentence end ?

Dan had to stop Bill from toying with the injured bird.

OPTIONS: 
- Dan is very compassionate.
- Bill is very compassionate.
Thought: Use similar thought as before.
Output: ",dan is very compassionate,dan is very compassionate,True,4
Dan had to stop Bill from toying with the injured bird.,He,is very cruel.,"Dan,Bill",1,"How does the sentence end?

Sam cheated Sally but

OPTIONS: 
- Sally
- Sam
Output: Sam did not repent.

How does the sentence end?

Batman caught the thief, and

OPTIONS: 
- Batman
- the thief
Output: Batman recovered the stolen diamonds.

How does the sentence end?

George talked to Bill because

OPTIONS: 
- George
- Bill
Output: George was nervous.

How does the sentence end?

Tom asked his son to drive so that

OPTIONS: 
- Tom
- his son
Output: his son could get experience.

How does the sentence end ?

Dan had to stop Bill from toying with the injured bird.

OPTIONS: 
- Dan is very cruel.
- Bill is very cruel.
Thought: Use similar thought as before.
Output: ",bill is very cruel,bill is very cruel,True,4
"George got free tickets to the play, but he gave them to Eric, even though",he,was particularly eager to see it.,"George,Eric",0,"How does the sentence end?

The red team defeated the blue team because

OPTIONS: 
- The red team
- the blue team
Output: The red team made the last penalty kick.

How does the sentence end?

The nurse gave the girl a lollypop because

OPTIONS: 
- The nurse
- the girl
Output: The nurse had too many.

How does the sentence end?

The museum curator looked at the patron and said

OPTIONS: 
- The museum curator
- the patron
Output: the patron should leave.

How does the sentence end?

The band connected well to their fans, so

OPTIONS: 
- The band
- their fans
Output: The band continued to write albums.

How does the sentence end ?

George got free tickets to the play, but he gave them to Eric, even though

OPTIONS: 
- George was particularly eager to see it.
- Eric was particularly eager to see it.
Thought: Use similar thought as before.
Output: ",eric was particularly eager to see it,george was particularly eager to see it,False,4
"George got free tickets to the play, but he gave them to Eric, because",he,was particularly eager to see it.,"George,Eric",1,"How does the sentence end?

Medvedev will cede the presidency to Putin because

OPTIONS: 
- Medvedev
- Putin
Output: Putin is more popular.

How does the sentence end?

The Emancipation Proclamation made slavery illegal, but

OPTIONS: 
- The Emancipation Proclamation
- slavery
Output: slavery was still practiced.

How does the sentence end?

John gave a large sum of money to Bill because

OPTIONS: 
- John
- Bill
Output: John had extra.

How does the sentence end?

The US army fought the Taliban because

OPTIONS: 
- The US army
- the Taliban
Output: the Taliban are the root of much terrorism.

How does the sentence end ?

George got free tickets to the play, but he gave them to Eric, because

OPTIONS: 
- George was particularly eager to see it.
- Eric was particularly eager to see it.
Thought: Use similar thought as before.
Output: ",eric was particularly eager to see it,eric was particularly eager to see it,True,4
"George got free tickets to the play, but he gave them to Eric, because",he,was not particularly eager to see it.,"George,Eric",0,"How does the sentence end?

Mr. Sanders gave James a promotion because

OPTIONS: 
- Mr Sanders
- James
Output: Mr Sanders appreciated his good work.

How does the sentence end?

The nurse gave the girl a lollypop so that

OPTIONS: 
- The nurse
- the girl
Output: the girl would stop crying.

How does the sentence end?

The river destroyed the bridge because

OPTIONS: 
- The river
- the bridge
Output: The river was high.

How does the sentence end?

The home team lost to the Giants because

OPTIONS: 
- The home team
- the Giants
Output: The home team were unable to pass.

How does the sentence end ?

George got free tickets to the play, but he gave them to Eric, because

OPTIONS: 
- George was not particularly eager to see it.
- Eric was not particularly eager to see it.
Thought: Use similar thought as before.
Output: ",eric was not particularly eager to see it,george was not particularly eager to see it,False,4
Jane gave Joan candy because,she,wasn't hungry.,"Jane,Joan",0,"How does the sentence end?

The ball hit the window and Bill repaired

OPTIONS: 
- The ball
- the window
Output: the window .

How does the sentence end?

Mary lied to Sue and

OPTIONS: 
- Mary
- Sue
Output: Sue slapped her.

How does the sentence end?

Brock understood the material better than Tracy because

OPTIONS: 
- Brock
- Tracy
Output: Brock was paying attention.

How does the sentence end?

Fry's Electronics is more successful than Comp USA since

OPTIONS: 
- Frys Electronics
- Comp USA
Output: Frys Electronics price their products much lower.

How does the sentence end ?

Jane gave Joan candy because

OPTIONS: 
- Jane wasn't hungry.
- Joan wasn't hungry.
Thought: Use similar thought as before.
Output: ",joan wasnt hungry,jane wasnt hungry,False,4
Jane gave Joan candy because,she,was hungry.,"Jane,Joan",1,"How does the sentence end?

The academic clubs lost their members because

OPTIONS: 
- The academic clubs
- their members
Output: their members did not have free time.

How does the sentence end?

The kids asked their neighbors if

OPTIONS: 
- The kids
- their neighbors
Output: The kids could have candy on Halloween.

How does the sentence end?

Michael asked Jacob to dance because

OPTIONS: 
- Michael
- Jacob
Output: Michael felt sorry for him.

How does the sentence end?

Anna tucked Olivia into bed because

OPTIONS: 
- Anna
- Olivia
Output: Anna was caring.

How does the sentence end ?

Jane gave Joan candy because

OPTIONS: 
- Jane was hungry.
- Joan was hungry.
Thought: Use similar thought as before.
Output: ",joan was hungry,joan was hungry,True,4
